schema_version,batch_label,scenario,scenario_label,context_share_pct,output_share_pct,tool_share_pct,turn_share_pct
v1,base_parameters,short_horizon_determinate,short_horizon_determinate,65.54181809517934,16.665204064660713,6.0740776196992385,11.718900220460734
v1,base_parameters,long_horizon_workflow,long_horizon_workflow,69.6299854306544,13.445504954883706,6.546008454166914,10.378501160294974
v1,base_parameters,nonlinear_human_centered,nonlinear_human_centered,69.94121148955786,14.083168800304117,5.596065063060836,10.379554647077175
